serial_no,action,price,positions
2985,buy,9956.509372237984,0
2986,short,10027.295631283156,-1
2987,buy,10084.480007445512,0
2988,short,10099.09804313435,-1
2989,stay,10088.414650793811,-1
2990,buy,10135.31158658613,0
2992,stay,10151.772382249015,0
2994,short,10330.556606337996,-1
2995,buy,10180.44282599157,0
2996,stay,10226.876168681632,0
2997,short,10298.954805250576,-1
2998,buy,10313.514730143808,0
3000,stay,10637.5416872286,0
3001,short,10577.081023821294,-1
3002,buy,10344.856870067386,0
3004,stay,10466.258437379764,0
3005,short,10513.231157218244,-1
3006,stay,10587.035542729927,-1
3007,buy,10580.99665717085,0
3008,short,10437.006866187134,-1
3009,buy,10438.684118668512,0
3010,short,10437.569435961055,-1
3011,stay,10750.053920406224,-1
3012,stay,10883.053376230017,-1
3013,stay,10870.680606463156,-1
3014,stay,10739.571854132198,-1
3015,stay,10921.040327757291,-1
3016,buy,10899.996131869537,0
3017,stay,10704.415588141315,0
3018,short,10677.57846312177,-1
3019,stay,10684.062344293816,-1
3020,stay,10659.533687045696,-1
3021,buy,10774.940396500671,0
3022,short,10603.352676256269,-1
3023,buy,10556.949991144184,0
3024,short,10594.247002650334,-1
3025,buy,10498.925574120269,0
3026,short,10454.214037613,-1
3027,stay,10487.728975757424,-1
3028,stay,10625.952442580645,-1
3029,stay,10856.07135277221,-1
3030,buy,11055.88510133303,0
3031,short,11121.795570847318,-1
3032,buy,11122.26094252974,0
3033,stay,11175.69862540634,0
3034,short,11275.825209129756,-1
3035,stay,11299.260037360924,-1
3036,buy,11443.492831769594,0
3037,short,11490.440023673891,-1
3038,stay,11595.374014884244,-1
3039,stay,11502.98913144704,-1
3040,stay,11405.01969057594,-1
3041,buy,11529.670888075882,0
3042,short,11688.9482831002,-1
3043,buy,11527.842323560317,0
3044,short,11577.136539253985,-1
3045,buy,11561.721907788306,0
3046,short,11649.110462104594,-1
3047,buy,11677.316517570602,0
3048,short,12129.61688952082,-1
3049,stay,12241.769300764496,-1
3050,buy,12298.87381083026,0
3051,buy,12203.88407078896,1
3052,stay,12276.978344730467,1
3053,sell,12285.792648217815,0
3054,buy,12396.229010338193,1
3055,stay,12673.053176372536,1
3056,stay,12556.935643792916,1
3057,sell,12559.468263246648,0
3058,stay,12539.573033411354,0
3059,stay,12859.19778875275,0
3060,short,12865.141842996032,-1
3061,stay,12698.32990850003,-1
3062,buy,12848.799995204405,0
3064,buy,12736.63635096816,1
3065,stay,12784.685721480604,1
3066,sell,12543.143202430874,0
3067,buy,13061.031109440826,1
3068,sell,12969.149968883034,0
3069,stay,12986.856565705508,0
3070,short,13020.581029827285,-1
3071,buy,13094.807700945576,0
3072,short,13222.846603337735,-1
3073,buy,13194.189972652171,0
3074,short,13341.33403556929,-1
3075,buy,13270.679371807691,0
3076,stay,13127.552706953911,0
3077,short,13123.882701516004,-1
3078,buy,13212.68320854048,0
3079,short,13158.202005331086,-1
3080,buy,13016.02664762284,0
3082,stay,12876.980461163725,0
3083,short,12834.953327588111,-1
3084,buy,12786.23657620876,0
3085,stay,12876.011364700742,0
3086,short,13017.24889374392,-1
3087,buy,12980.4126282288,0
3088,buy,12749.52897698174,1
3089,sell,12569.991009677538,0
3090,short,12715.617660367148,-1
3091,stay,12809.206129504468,-1
3092,stay,12718.715525071597,-1
3093,stay,12798.014403491405,-1
3094,stay,12744.567321285687,-1
3095,stay,12810.42590613563,-1
3096,buy,12938.14196396624,0
3097,short,12783.23340612048,-1
3098,stay,12678.902852034624,-1
3099,stay,12489.007839976006,-1
3100,buy,12383.352171670333,0
3101,short,12274.589966920284,-1
3102,stay,11987.388273506796,-1
3103,buy,12115.134819936018,0
3104,short,11942.17255011475,-1
3105,buy,11991.957963511037,0
3107,stay,12273.877128778782,0
3109,stay,12631.314071765197,0
3110,buy,12627.596582169015,1
3111,stay,12463.8234599359,1
3112,sell,12359.957033418796,0
3113,stay,12523.164092159872,0
3114,short,12609.905434563883,-1
3115,stay,12756.08345254135,-1
3116,stay,12729.034648584931,-1
3117,buy,12751.79321997806,0
3118,stay,12792.414139466311,0
3119,short,12879.88439750532,-1
3120,stay,12862.54265224443,-1
3121,buy,12955.963884250445,0
3122,short,12820.319406822564,-1
3123,buy,13015.828373581797,0
3124,short,12926.75176018209,-1
3125,stay,12832.215253098517,-1
3126,buy,12892.58805126767,0
3127,short,12806.603083485234,-1
3128,buy,12937.42280615666,0
3129,stay,12780.13727315196,0
3130,stay,12661.357900281868,0
3131,short,12744.31438504193,-1
3132,buy,12868.131013035154,0
3133,stay,12813.448438895748,0
3134,short,12907.798424823504,-1
3135,stay,12985.168618062631,-1
3136,stay,13031.834489873789,-1
3137,buy,13099.978603324042,0
3138,short,12968.46450872259,-1
3139,buy,12980.152471094463,0
3140,short,13143.552490717297,-1
3141,buy,13170.017586078471,0
3142,stay,13151.208073398991,0
3143,short,13178.05063342708,-1
3144,buy,13374.926996666309,0
3145,stay,13441.800396710632,0
3146,short,13545.559970920864,-1
3147,stay,13468.921903755385,-1
3148,buy,13354.230195716036,0
3149,short,13068.226860994304,-1
3150,stay,13155.173678166711,-1
3151,stay,13506.670291907396,-1
3152,stay,13461.695959500545,-1
3153,stay,13550.547010651686,-1
3154,stay,13876.206635074766,-1
3155,stay,13890.83721842138,-1
3156,buy,13822.854635554811,0
3157,stay,13920.82225223548,0
3158,short,13706.260517982457,-1
3159,stay,13946.7242305615,-1
3160,buy,13996.014589654756,0
3161,stay,13986.264116577287,0
3162,short,14080.39489157955,-1
3163,buy,13982.496016452777,0
3165,short,13977.582503378077,-1
3166,buy,14368.222931321903,0
3167,buy,14256.103530214295,1
3168,sell,14244.190592978384,0
3169,short,14294.92513430651,-1
3170,stay,14411.653089131254,-1
3171,stay,14434.118907908436,-1
3172,buy,14521.26511014768,0
3173,short,14524.466488584476,-1
3174,stay,14174.102592570534,-1
3175,stay,14181.328715732156,-1
3176,stay,14093.188994273876,-1
3177,buy,14044.425266872522,0
3178,stay,13948.374033642767,0
3181,short,14087.625357318546,-1
3182,buy,13953.028521735234,0
3183,short,13885.4251729526,-1
3184,buy,13724.17788409392,0
3186,short,13838.766423058876,-1
3187,buy,13776.579177874695,0
3188,short,13973.1223276528,-1
3189,buy,14117.478528338606,0
3190,short,14104.22546560789,-1
3191,stay,14281.993297641397,-1
3192,buy,14228.935128395338,0
3193,short,14144.890068101851,-1
3194,buy,14427.649411682589,0
3195,short,14389.14593193913,-1
3196,buy,14696.67406891291,0
3197,buy,14688.761148379444,1
3198,sell,14503.962094229944,0
3199,short,14463.562956789956,-1
3200,stay,14551.067518666929,-1
3201,stay,14532.535757790867,-1
3202,stay,14715.804301758544,-1
3203,stay,14715.841402547498,-1
3204,stay,14809.302627160048,-1
3205,buy,14653.204764493206,0
3206,short,15144.201970706774,-1
3207,buy,15263.00556470033,0
3208,short,15350.333043322891,-1
3209,stay,15473.01008080991,-1
3210,stay,15675.972647513525,-1
3211,buy,15720.807556377536,0
3212,short,16224.041880259823,-1
3213,buy,16235.166811071198,0
3214,short,16192.412851410483,-1
3215,buy,16551.49234392687,0
3216,short,16604.819362657323,-1
3217,buy,16678.23578981143,0
3218,stay,16709.278188791563,0
3219,short,16491.006023151527,-1
3220,buy,16348.025970491954,0
3221,stay,16524.478817037034,0
3222,buy,16645.930576728704,1
3223,sell,16848.25363828625,0
3224,short,16765.489013810427,-1
3225,buy,16689.66673785468,0
3227,short,17033.555781830662,-1
3228,buy,16897.840048659735,0
3229,stay,17147.3860843989,0
3230,short,16937.985876272087,-1
3231,stay,16782.006077362592,-1
3232,buy,16843.1722532971,0
3233,short,16894.291273696366,-1
3234,buy,16886.48186006997,0
3235,stay,16836.34098050662,0
3236,short,16509.1398215166,-1
3237,buy,16557.77701473907,0
3238,short,16482.36390790038,-1
3239,stay,16053.704448409002,-1
3240,stay,15722.343000218663,-1
3241,buy,15826.204256340408,0
3242,short,15696.90420779895,-1
3243,buy,15617.126443934309,0
3245,short,15988.369842847456,-1
3246,buy,16136.41951305085,0
3248,short,16008.318784011091,-1
3249,stay,15965.378841246198,-1
3250,buy,15826.976196033856,0
3251,short,15866.31827177146,-1
3252,buy,15790.996118304298,0
3253,short,15925.73937423484,-1
3254,stay,15998.839836385689,-1
3255,stay,16017.244882094808,-1
3256,buy,16240.463352499712,0
3257,short,16202.516032238284,-1
3258,buy,16003.01179043927,0
3259,short,16146.654891034548,-1
3260,stay,15825.45437007894,-1
3261,buy,15718.65440695743,0
3262,stay,15629.679048340946,0
3263,short,16098.1261648555,-1
3264,stay,16278.062128779244,-1
3265,buy,16074.336851917262,0
3267,short,16029.52478743272,-1
3268,buy,16143.43951898903,0
3269,stay,16147.022463772992,0
3270,short,16146.860703551502,-1
3271,stay,16107.6469933665,-1
3272,stay,16136.65480642408,-1
3273,stay,16068.26971830778,-1
3274,stay,16010.341136440666,-1
3275,stay,16097.609216166116,-1
3276,buy,16047.866877962306,0
3278,short,16172.12934022785,-1
3279,stay,16335.513454222575,-1
3280,stay,16357.38215647009,-1
3281,stay,16110.84675970357,-1
3282,buy,16321.28914129116,0
3283,short,16180.993183495855,-1
3284,stay,16504.540746608967,-1
3285,stay,16287.893258413487,-1
3286,buy,16507.5482149238,0
3287,buy,16508.419471065325,1
3288,sell,16716.504913524826,0
3289,stay,16790.330323753988,0
3290,short,16655.080908153464,-1
3291,stay,16590.82737015754,-1
3292,buy,16811.598495564827,0
3293,stay,16815.286736185048,0
3294,stay,16567.08893593351,0
3295,short,16550.21445833545,-1
3296,buy,16680.620938880027,0
3297,short,16894.77060150027,-1
3298,stay,17242.430623534776,-1
3299,stay,17446.462118216732,-1
3300,stay,17326.23327697756,-1
3301,stay,17675.12044233663,-1
3302,stay,17354.969266975833,-1
3303,buy,17427.01271999421,0
3304,buy,17088.010184651113,1
3305,sell,17206.37169595607,0
3306,short,17231.645951560222,-1
3307,stay,16928.84316485815,-1
3308,buy,16879.74888249507,0
3309,short,16710.40465223264,-1
3310,buy,16753.63866562639,0
3311,stay,16563.88706091828,0
3312,stay,16612.300821921326,0
3313,short,16700.242037892524,-1
3314,stay,16364.467952697752,-1
3315,stay,16552.99213383261,-1
3316,buy,16297.602175634804,0
3317,short,16404.45554572347,-1
3318,buy,16420.110727999,0
3319,stay,16141.48382922996,0
3320,buy,16386.453256821158,1
3321,sell,16522.959043990228,0
3323,stay,16476.706071573553,0
3324,stay,16418.463849252294,0
3325,short,16428.895372738327,-1
3326,stay,16300.595853016644,-1
3327,stay,16554.455017447268,-1
3328,buy,16775.035636215747,0
3329,short,16645.606064464355,-1
3330,stay,16682.17813724906,-1
3331,buy,16789.703903719685,0
3332,short,16579.47580327822,-1
3333,buy,16587.19733890602,0
3334,stay,16903.786823648166,0
3335,short,16739.62396080608,-1
3336,stay,16927.51978585856,-1
3337,buy,16907.665130951093,0
3338,short,16784.211074543415,-1
3339,stay,16728.272974634714,-1
3340,stay,16594.06526165825,-1
3341,stay,16656.383397275295,-1
3342,buy,16798.029802966732,0
3343,short,16801.68895788949,-1
3344,buy,16770.32100274854,0
3345,short,16891.070947025837,-1
3346,buy,17100.59012558152,0
3347,short,17039.48161170328,-1
3348,stay,17085.49484197562,-1
3349,buy,17154.59853976753,0
3350,short,16794.91731064791,-1
3351,stay,16800.714675669642,-1
3352,stay,16606.674598182686,-1
3353,stay,16340.742220967712,-1
3354,buy,16406.6369900686,0
3355,stay,16452.118051895897,0
3356,buy,16255.344601179067,1
3357,sell,16366.554292706554,0
3358,short,16165.550720222152,-1
3359,buy,16405.671452961527,0
3360,stay,16497.202406758104,0
3361,stay,16606.354721772634,0
3362,stay,16823.109656577923,0
3364,short,17178.466560883906,-1
3365,stay,16871.10323784478,-1
3366,buy,16833.885866612727,0
3367,short,16803.36846882924,-1
3368,stay,16615.057065560773,-1
3369,stay,16451.341377092,-1
3370,stay,16304.125821909854,-1
3371,buy,16498.009140558424,0
3373,buy,16523.06430719817,1
3374,sell,16315.98786760354,0
3375,stay,16202.599281279598,0
3376,stay,15950.765707658684,0
3377,stay,15770.55809835065,0
3378,short,16125.22908048371,-1
3379,stay,16355.531481063088,-1
3380,buy,15938.219761311871,0
3381,stay,15786.369241401742,0
3382,stay,15745.913320717018,0
3383,short,15769.116916696998,-1
3384,stay,15697.642255998786,-1
3385,buy,15556.557043459614,0
3386,stay,15713.828952657095,0
3387,short,15700.216118121329,-1
3388,buy,15248.420415323497,0
3389,stay,15382.92176588498,0
3390,buy,15240.053960498904,1
3391,stay,15354.359714817572,1
3392,sell,15394.021801958135,0
3393,short,15338.307550350257,-1
3394,buy,15188.108403839598,0
3396,short,15446.49413897377,-1
3397,stay,15751.039223501077,-1
3398,stay,15552.43238777926,-1
3399,stay,15631.11942760419,-1
3400,stay,15746.88647648158,-1
3401,buy,15835.943241376026,0
3402,short,16066.176322174935,-1
3403,stay,16207.843154621218,-1
3404,buy,16377.947019327094,0
3407,stay,16054.521477908793,0
3408,stay,16104.602167279369,0
3409,short,16004.873942069453,-1
3410,stay,15650.891151701177,-1
3411,stay,15750.31322491934,-1
3412,stay,15810.52365478338,-1
3413,buy,15530.680634781082,0
3416,short,15672.794083137398,-1
3417,buy,15889.956996786064,0
3418,short,15947.83842271451,-1
3419,stay,15752.045995577331,-1
3420,stay,15646.623709153106,-1
3421,stay,15580.723041317548,-1
3422,stay,15961.860684852218,-1
3423,stay,16282.08810018546,-1
3424,buy,16009.843856287318,0
3426,stay,16190.757044864476,0
3427,stay,16364.959796314151,0
3428,short,16527.094759635947,-1
3429,stay,16531.436116489494,-1
3430,buy,16513.714844877795,0
3431,short,16608.939220744905,-1
3432,stay,16397.533584514866,-1
3433,buy,16415.688594091218,0
3435,short,16129.536536856103,-1
3436,stay,16140.280802235062,-1
3437,stay,16195.990969611035,-1
3438,stay,16001.573645287594,-1
3439,buy,16047.135811133978,0
3440,short,15999.02648266873,-1
3441,buy,16390.7234794045,0
3442,short,16404.83405800002,-1
3443,stay,16445.978074348688,-1
3444,stay,16549.19904174092,-1
3445,stay,16744.430548554654,-1
3446,buy,16482.70462558844,0
3447,stay,16494.435776594466,0
3448,short,16346.321188612406,-1
3449,stay,16267.451128020592,-1
3450,buy,16110.784638562318,0
3451,short,15975.374745945111,-1
3452,buy,15991.0361327987,0
3453,stay,16315.115236794454,0
3454,short,16223.771013901143,-1
3455,stay,16379.554858413718,-1
3456,stay,16619.152853124364,-1
3457,stay,16521.570121679208,-1
3458,buy,16544.30905648592,0
3459,short,16536.82608533233,-1
3460,buy,16454.71279857959,0
3461,short,16223.566525263488,-1
3462,stay,16089.777228458552,-1
3463,stay,16076.695641458118,-1
3464,buy,16045.439813729508,0
3465,short,15611.502133822692,-1
3466,stay,15633.043444662164,-1
3467,buy,15538.717300425044,0
3468,short,15466.029845292056,-1
3469,buy,15371.386798590062,0
3470,stay,15370.06533807491,0
3471,short,15497.910756702917,-1
3472,stay,15300.797928811358,-1
3473,buy,15218.739086208074,0
3475,stay,15148.978265724823,0
3476,stay,14987.730510073054,0
3477,short,14959.176364211056,-1
3478,stay,15084.607231254007,-1
3479,buy,14956.603795591842,0
3480,stay,14998.007481369306,0
3481,buy,14927.301678939964,1
3482,sell,14830.170200307944,0
3483,short,15072.80148299052,-1
3484,buy,15045.871938479211,0
3485,short,15018.76934963758,-1
3486,stay,14853.074466342498,-1
3487,stay,14874.73656334642,-1
3488,buy,14806.591821498238,0
3489,stay,14940.646616271226,0
3490,short,15102.764082835203,-1
3491,stay,14847.59585275001,-1
3492,buy,14593.90272278951,0
3493,stay,14388.64164724069,0
3494,short,14331.449268867089,-1
3495,buy,14353.80447180869,0
3496,stay,14412.419624195338,0
3497,stay,14553.088658866249,0
3498,buy,14499.9244846219,1
3499,sell,14557.61810564782,0
3501,buy,14484.619085653689,1
3502,stay,14244.39089485417,1
3503,stay,14066.82835274523,1
3504,sell,14087.242133298756,0
3505,stay,13969.968597304673,0
3506,short,13906.215885115838,-1
3507,stay,13892.86830575466,-1
3508,stay,13820.4917283633,-1
3509,buy,13572.328694870832,0
3510,buy,13761.943459752782,1
3511,sell,13834.964818753962,0
3512,short,13529.353219993724,-1
3513,stay,13660.28316913507,-1
3514,buy,13752.243427773536,0
3515,stay,13983.2801148364,0
3516,short,14082.725731990731,-1
3517,stay,14326.19408169966,-1
3518,stay,14332.354463959988,-1
3519,stay,14648.393392675878,-1
3520,stay,14735.185928178258,-1
3521,buy,14762.313323490796,0
3522,short,14891.70929253244,-1
3523,buy,14847.774767301196,0
3524,short,14785.926084105957,-1
3525,buy,14811.87959629993,0
3526,stay,14940.200415847092,0
3527,stay,15031.28603547006,0
3528,short,15037.8342914534,-1
3529,buy,15335.94788239464,0
3531,short,15142.596127861549,-1
3532,stay,14960.956184254435,-1
3533,buy,14754.175820584313,0
3534,stay,14792.482130347646,0
3535,stay,15132.495215658264,0
3537,stay,15091.726246238855,0
3538,stay,14982.955418224932,0
3540,short,14952.986819857388,-1
3541,stay,15093.727069956192,-1
3542,stay,14935.350838342343,-1
3543,buy,14952.598376209511,0
3544,short,14755.431971190515,-1
3545,buy,14729.347108781163,0
3546,short,14663.432079934631,-1
3547,buy,14474.4733299839,0
3548,stay,14611.78225109146,0
3549,short,14653.584892440647,-1
3550,stay,14869.57086526502,-1
3551,stay,14739.585954174789,-1
3552,buy,14919.012106502674,0
3553,short,14808.10906673366,-1
3554,stay,14813.109864356324,-1
3555,stay,14679.262677111674,-1
3556,stay,14752.447028885112,-1
3557,buy,14653.780769976644,0
3558,stay,14539.267260355591,0
3559,short,14371.93160198764,-1
3560,stay,14315.191769855915,-1
3561,stay,14136.53750056742,-1
3562,buy,13876.518158225424,0
3563,buy,14007.59031849662,1
3564,sell,13728.154159461235,0
3565,stay,13947.154784458397,0
3567,buy,13881.28657304374,1
3568,stay,13957.04826450539,1
3569,sell,13954.086437926597,0
3570,short,13768.56576481628,-1
3571,buy,13770.082519342255,0
3572,buy,13954.98487783804,1
3573,sell,14121.779221487712,0
3574,short,14124.680022425133,-1
3575,buy,14038.400535919667,0
3576,stay,13801.549824840144,0
3577,short,13630.924402180855,-1
3578,stay,13621.481678453672,-1
3579,buy,13517.236231908058,0
3580,short,13640.49529806854,-1
3581,buy,13913.282066724014,0
3583,short,14047.884986743473,-1
3584,stay,13729.134677192194,-1
3585,stay,13667.815325539974,-1
3586,stay,13602.410383991522,-1
3587,stay,13397.695177185436,-1
3588,buy,13481.152349829368,0
3590,short,13402.998039467722,-1
3591,stay,13316.373999811662,-1
3592,buy,13386.7615889074,0
3593,stay,13434.87512815562,0
3594,short,13753.429887520912,-1
3595,stay,13552.63761440527,-1
3596,stay,13610.111159346914,-1
3597,buy,13622.487233828504,0
3598,stay,13659.600173875437,0
3599,short,13556.299015396422,-1
3600,buy,13666.493626421105,0
3601,stay,13943.57000098096,0
3602,buy,13889.268611107402,1
3603,sell,14028.30036998063,0
3604,stay,13830.410935519523,0
3606,stay,13849.514539734677,0
3607,short,13743.083113225764,-1
3608,buy,13826.609619819112,0
3609,buy,13832.152863861293,1
3610,sell,13923.019173525918,0
3611,short,13860.063846739722,-1
3612,stay,14023.574648924166,-1
3613,stay,13999.625245345402,-1
3614,stay,13843.673533259982,-1
3615,stay,13740.65824998792,-1
3616,buy,13587.41643959036,0
3617,buy,13500.075134677918,1
3618,sell,13471.246960818566,0
3621,short,13284.919720271262,-1
3622,buy,13044.93701888908,0
3623,short,12955.651116324418,-1
3624,buy,12814.440877418025,0
3625,stay,12641.134554636124,0
3626,short,12686.653612343787,-1
3627,stay,12981.443037049372,-1
3628,stay,12843.9450978789,-1
3629,stay,12811.176881536976,-1
3630,stay,12813.229978933525,-1
3631,buy,12719.130247527828,0
3633,buy,12477.478902052431,1
3634,sell,12538.148992459192,0
3635,short,12432.065801440684,-1
3636,stay,12278.241324733226,-1
3637,stay,12200.835590347118,-1
3638,stay,12057.501305468862,-1
3639,buy,12063.543342758428,0
3641,short,12291.385556377396,-1
3642,stay,12260.3363379603,-1
3643,stay,12338.667525999072,-1
3644,stay,12122.664707149224,-1
3645,buy,12107.275283123556,0
3646,stay,12313.378379651847,0
3647,short,12143.741526096646,-1
3648,stay,12055.920010652211,-1
3649,stay,12073.394643559915,-1
3650,stay,12124.398249740145,-1
3651,stay,11959.045146104696,-1
3652,stay,11815.54011764873,-1
3653,buy,11880.376193646542,0
3654,stay,11928.725657671292,0
3655,short,11818.09604020229,-1
3656,buy,11997.631284911293,0
3657,short,11885.70957706734,-1
3658,stay,12034.156576498584,-1
3659,buy,11990.832924289438,0
3660,stay,11835.05249996335,0
3661,short,11799.110374980395,-1
3662,stay,11725.385804535452,-1
3663,buy,11671.619264390936,0
3664,short,11573.096197737696,-1
3665,buy,11749.82721477631,0
3666,stay,11874.157936002028,0
3667,buy,11908.164117404423,1
3668,stay,12081.918330514018,1
3669,sell,12256.587667395548,0
3670,stay,12297.229926841426,0
3671,stay,12370.10867357046,0
3672,stay,12320.485749557549,0
3673,stay,12323.992486409896,0
3674,stay,12190.308023232508,0
3676,short,12232.841470105916,-1
3677,buy,12137.081191074612,0
3678,short,12168.040544070156,-1
3679,stay,12316.639785313051,-1
3680,buy,12260.619371259208,0
3681,stay,12105.159161607187,0
3683,stay,12049.21527316908,0
3684,stay,12022.440057164518,0
3685,short,12082.185138741015,-1
3686,stay,12109.176442501175,-1
3687,buy,12199.303629028773,0
3688,short,12286.911912780071,-1
3689,stay,12582.204710664337,-1
3690,stay,12447.983026585613,-1
3691,stay,12231.402445236145,-1
3692,buy,12622.875081761867,0
3693,stay,12504.149121565522,0
3694,short,12420.546337223,-1
3695,buy,12780.547358400914,0
3696,stay,12643.327080841527,0
3697,short,12666.777653453437,-1
3698,buy,12469.300265512527,0
3700,short,12750.791040417454,-1
3701,buy,12849.26663266224,0
3703,short,12751.756008847124,-1
3704,stay,12695.349489325106,-1
3705,buy,12666.350654656344,0
3706,short,12693.579567249037,-1
3707,stay,12722.445973245854,-1
3708,buy,12631.18107018978,0
3709,buy,12459.895361109626,1
3710,stay,12468.898302609,1
3711,sell,12700.793211698909,0
3712,stay,12798.706273434474,0
3713,short,12749.119410022477,-1
3714,stay,12747.326434222035,-1
3715,buy,12686.531802247117,0
3716,short,12947.57049384014,-1
3717,buy,12841.501402389818,0
3719,stay,13098.792064542273,0
3720,stay,12963.473023960532,0
3721,short,12904.769633651187,-1
3722,stay,12710.202065164856,-1
3723,buy,12722.355633034787,0
3724,stay,12571.855712321174,0
3725,short,12779.816331327082,-1
3726,stay,12657.777337282128,-1
3727,stay,12824.01798412638,-1
3728,buy,12927.84608640803,0
3730,stay,12812.149664662336,0
3731,buy,12865.828499630974,1
3732,sell,12960.62402461106,0
3733,short,13073.355801697347,-1
3734,buy,12991.397373299067,0
3735,stay,13001.79983897688,0
3736,stay,13009.012728662648,0
3737,short,13265.871738894708,-1
3738,buy,13189.3388063359,0
3739,stay,13257.954145532958,0
3740,stay,13186.40108008074,0
3741,short,12904.830003945486,-1
3742,stay,12756.465960549049,-1
3743,stay,12619.722570854818,-1
3744,buy,12628.271316169565,0
3745,short,12617.935658462566,-1
3746,stay,12568.938918626016,-1
3747,buy,12536.114870680283,0
3748,short,12423.272686746412,-1
3749,buy,12457.943975589658,0
3750,buy,12481.467075113564,1
3751,sell,12449.536893486684,0
3752,short,12463.559434180244,-1
3753,buy,12561.904812840745,0
3754,stay,12543.284029548093,0
3755,short,12723.289512287043,-1
3756,buy,12385.188032923066,0
3757,short,12423.756337923758,-1
3758,stay,12525.32953105348,-1
3759,stay,12832.689825258924,-1
3760,stay,12847.907431009571,-1
3761,buy,12821.45075042048,0
3763,stay,12734.358235467971,0
3764,short,12670.189107054555,-1
3765,buy,12455.585472127756,0
3766,short,12560.1820994891,-1
3767,stay,12556.091381133469,-1
3768,buy,12306.81837723765,0
3769,stay,12419.416715266098,0
3770,short,12497.571188069078,-1
3771,buy,12310.387709273358,0
3773,short,12267.969220249151,-1
3774,buy,12279.83948261894,0
3775,buy,12265.650772606376,1
3776,sell,12560.75784229298,0
3778,short,12499.884296135122,-1
3779,buy,12556.621073404764,0
3780,short,12583.91393065252,-1
3781,buy,12725.509235930987,0
3782,short,12760.571001684171,-1
3783,stay,12733.961679098107,-1
3784,stay,12637.191154067734,-1
3785,stay,12621.56790669469,-1
3786,stay,12534.9672160148,-1
3787,buy,12342.00495634068,0
3788,short,12354.766001623291,-1
3789,buy,12153.993970763218,0
3791,stay,11915.07948497417,0
3792,stay,11889.25042061883,0
3793,short,12107.163738926523,-1
3794,stay,12304.903353892105,-1
3795,stay,12273.94417223375,-1
3796,stay,12319.57444541078,-1
3797,stay,11985.383245700044,-1
3798,stay,12230.200397433173,-1
3799,stay,12038.40351599732,-1
3800,stay,12089.444109853195,-1
3801,buy,11991.545371891098,0
3802,short,12092.664756018752,-1
3803,buy,11991.171696873867,0
3804,short,12054.47371405497,-1
3805,buy,12304.246974554742,0
3806,stay,12319.278844368002,0
3807,short,12270.310047932717,-1
3808,stay,12357.334435605584,-1
3809,stay,12368.350712084435,-1
3810,stay,12677.66806073186,-1
3811,buy,12447.355681918134,0
3812,buy,12402.167275122472,1
3813,stay,12330.455288915226,1
3814,stay,12485.032421472728,1
3815,sell,12559.193714774896,0
3816,short,12781.066718931375,-1
3817,buy,12888.236223845106,0
3818,stay,12934.49543219776,0
3819,stay,13072.898699400406,0
3820,buy,12842.785568476138,1
3821,stay,13006.70107520615,1
3822,sell,12866.957465636722,0
3823,short,12847.67589460794,-1
3824,buy,12746.53135729345,0
3825,stay,13080.451304624048,0
3827,short,13024.086960852996,-1
3828,buy,13015.29940144072,0
3829,short,12973.570103847973,-1
3830,buy,13046.43542627272,0
3831,short,13096.809516059193,-1
3832,stay,13118.705010310146,-1
3833,buy,13303.738412053895,0
3834,buy,13376.834920857646,1
3835,sell,13318.337665119308,0
3836,buy,13069.422576486066,1
3837,stay,13186.764747707684,1
3838,sell,13077.879937490166,0
3839,short,12962.24509187742,-1
3840,buy,13097.74286924328,0
3841,short,13140.07538765639,-1
3842,buy,13052.679009404834,0
3843,stay,13300.67954284337,0
3844,short,13536.604446068784,-1
3845,stay,13623.606944034978,-1
3846,buy,13775.13660669565,0
3847,stay,13823.43960690345,0
3848,short,14106.888221803045,-1
3849,stay,14089.388084600476,-1
3850,buy,14185.377827481509,0
3852,short,14045.371441960837,-1
3853,stay,13736.396350060711,-1
3854,buy,13788.07285629485,0
3855,short,13889.727733381911,-1
3856,stay,13742.533440139665,-1
3857,stay,13699.310677139412,-1
3858,buy,13656.229596836429,0
3859,stay,13831.444513144985,0
3860,short,13815.518938588866,-1
3861,stay,13890.070411852468,-1
3862,stay,13742.16606738539,-1
3863,stay,13856.7171388419,-1
3864,buy,13588.614400892971,0
3865,short,13744.722848679565,-1
3866,buy,13819.844242719571,0
3867,buy,13915.26199889332,1
3868,sell,13963.562923576756,0
3869,stay,13804.316596098197,0
3870,short,13709.999980331924,-1
3871,stay,13802.633320141598,-1
3872,stay,13934.438845779776,-1
3873,stay,14252.351687476545,-1
3874,stay,14277.133297056587,-1
3875,buy,14880.516505588046,0
3876,short,15143.028222696714,-1
3877,stay,15149.4576608374,-1
3878,buy,15003.608574227304,0
3879,short,14888.097399552747,-1
3880,buy,14762.163070404851,0
3881,stay,14982.11334559652,0
3882,short,15000.79601089505,-1
3883,stay,15046.12143945295,-1
3884,stay,15080.17283301039,-1
3885,buy,15143.299390607302,0
3886,stay,15611.77799094071,0
3887,stay,15503.853953331723,0
3888,stay,15336.925771092174,0
3889,short,15388.710517552005,-1
3890,stay,15324.06304685512,-1
3891,buy,15190.275601050604,0
3892,short,15309.00890042664,-1
3893,stay,15301.041182808163,-1
3894,stay,15360.619843407816,-1
3895,buy,15395.807647465976,0
3897,short,15712.967617944503,-1
